StateID;StationID;CurrentRule;LocalAveProcTime;LocalAveRemainingProcTime;LocalAveLeadTime;LocalAveSlackTime;LocalAveCriticalRatio;GlobalAveRemainingProcTime;GlobalAveLeadTime;GlobalAveSlackTime;Op2Rule;Op3Rule;GlobalObjExitLeadtime;nor_LeadTime;GlobalObjExitTardiness
9280;2;2;813.4802;3253.9207;10420.2281;27450.8512;19.7701;2761.7707;9978.5038;12968.0588;2;1;21146.5677;7.3023;-1844.8191
9281;3;1;1548.2343;4644.703;17472.9961;8382.3009;3.3525;2786.3994;9655.0982;14058.5025;1;1;21146.6317;7.2383;-1844.7569
9282;2;1;805.6882;3222.753;9923.946;30353.301;23.3019;2761.3994;9790.2848;13948.3159;1;3;21146.6317;7.2383;-1844.7569
9283;2;4;769.0367;3076.1466;9473.3947;30700.4586;24.0334;2848.6166;10514.2474;14095.4694;4;3;21146.6317;7.2383;-1844.7569
9284;2;3;810.9911;3243.9643;8280.1787;31975.857;24.0436;2937.6014;10843.6658;14635.3995;3;3;21146.6317;7.2383;-1844.7569
9285;2;2;810.9911;3243.9643;8769.424;31486.6117;23.496;3012.6014;11603.6436;14758.7551;2;3;21146.6317;7.2383;-1844.7569
9286;3;3;1608.7356;4826.2068;23478.9655;10319.8277;5.6531;2815.057;10759.523;14758.7533;1;3;21146.4414;7.4286;-1845.3795
9287;3;4;1569.3271;4707.9814;21304.648;9987.3706;5.474;2775.6486;10258.0651;14424.6197;1;4;21146.516;7.354;-1844.8763
9288;2;1;810.9911;3243.9643;9335.7836;30920.2521;22.9163;2782.8478;10611.9546;14938.5309;1;2;21146.516;7.354;-1844.8763
9289;2;1;809.2149;3236.8595;8411.3166;31851.8239;23.9252;3098.0416;10983.482;15293.4765;1;2;21146.516;7.354;-1844.8763
9290;3;2;1605.4229;4816.2687;21831.7812;11976.9501;7.3846;3023.0416;10110.4565;15283.1686;3;2;21146.6518;7.2182;-1844.7423
9291;2;3;734.2149;2936.8595;8914.7309;28773.4096;22.1705;2998.0416;10827.1847;14591.4404;3;2;21146.6518;7.2182;-1844.7423
9292;2;1;659.2149;2636.8595;9343.1452;25769.9952;20.447;2973.0416;11577.1847;13866.4404;1;2;21146.6518;7.2182;-1844.7423
9293;3;2;1567.3062;4701.9187;23190.5656;13357.5157;8.4248;2775.9451;11119.0107;14355.0442;0;2;21146.6423;7.2277;-1845.1839
9294;2;0;822.6661;3290.6646;10006.7796;27327.5558;21.4754;2810.724;11460.6585;14853.6175;0;4;21146.6423;7.2277;-1845.1839
9295;3;4;1472.0499;4416.1498;23787.5089;12796.3414;8.2118;2879.6496;12037.2633;14208.0871;4;4;21146.602;7.268;-1845.6561
9296;2;4;814.4773;3257.9091;12994.8578;26997.2331;21.1686;2825.0119;12733.237;14441.7511;4;2;21146.602;7.268;-1845.6561
9297;3;2;1515.2186;4545.6559;24154.7179;12299.6262;7.3574;3015.6265;12951.4877;14991.2191;4;2;21146.2293;7.6407;-1846.4604
9298;3;4;1482.1731;4446.5192;22049.6052;11878.8756;7.0393;2982.5809;12459.0721;14641.6803;4;4;21146.0994;7.7706;-1846.1619
9299;2;4;775.6603;3102.6414;15416.5127;27105.8459;21.9268;2931.8833;12731.2396;14420.2104;4;0;21146.0994;7.7706;-1846.1619
9300;3;0;1559.2658;4677.7973;20686.9714;13260.2313;7.2403;2856.8833;12353.1552;13914.9615;3;0;21146.2275;7.6425;-1846.0355
9301;2;3;700.6603;2802.6414;15745.1915;24202.1671;20.1563;2831.8833;12616.8175;13676.2992;3;2;21146.2275;7.6425;-1846.0355
9302;2;4;816.5864;3266.3455;15052.2393;24931.4152;19.4145;2832.4521;13060.1312;14107.4167;4;2;21146.2275;7.6425;-1846.0355
9303;3;2;1601.382;4804.146;21529.632;14916.222;8.7931;2757.4521;12243.8222;14040.3923;4;2;21146.2987;7.5713;-1845.966
9304;2;4;734.1419;2936.5678;17564.8806;24873.5517;21.0717;3101.0187;13883.7188;13973.5959;4;0;21146.2987;7.5713;-1845.966
9305;3;0;1582.5542;4747.6625;21745.887;14756.4505;8.1844;2924.1486;13296.3588;13696.1593;2;0;21146.27;7.6;-1846.4261
9306;2;2;698.7726;2795.0903;16284.4154;23670.4943;19.9413;2912.3588;13394.2091;13610.0988;2;3;21146.27;7.6;-1846.4261
9307;2;2;623.7726;2495.0903;16302.5664;21077.3433;18.2974;2887.3588;14194.2091;12835.0988;2;3;21146.27;7.6;-1846.4261
9308;2;1;766.4157;3065.6627;16537.8693;20521.4681;17.0916;3091.1395;15019.0454;12848.1485;1;3;21146.27;7.6;-1846.4261
9309;3;3;1595.4662;4786.3986;26084.5478;15629.0536;9.3693;2918.6821;14303.156;12694.8285;3;3;21146.1716;7.6984;-1846.9556
9310;3;1;1559.3704;4678.1113;24003.8521;15193.0366;9.0841;2882.5864;13802.1014;12356.9788;3;1;21146.1973;7.6727;-1846.5019
9311;3;3;1392.2508;4176.7525;23893.8519;12679.3956;7.652;3001.1189;14693.4762;11347.0715;3;3;21146.1518;7.7182;-1846.9783
9312;2;3;729.5696;2918.2784;19584.8726;17621.849;14.6329;2928.5712;14705.2962;11407.7992;3;4;21146.1518;7.7182;-1846.9783
9313;2;0;700.7984;2803.1935;17773.6519;16923.1547;13.8768;2918.9808;15002.599;11120.0868;0;4;21146.1518;7.7182;-1846.9783
9314;2;0;665.8003;2663.2011;16131.7251;16080.0738;13.0598;2907.3148;15364.246;10770.1059;0;4;21146.1518;7.7182;-1846.9783
9315;2;4;833.3119;3333.2475;14805.4557;17236.2969;12.6632;2949.7849;15780.5208;11269.6944;4;4;21146.1518;7.7182;-1846.9783
9316;3;4;1512.2714;4536.8141;31614.0049;12474.181;7.7085;2784.7286;15935.6221;11112.9826;0;4;21146.1653;7.7047;-1847.3956
9317;3;4;1476.902;4430.706;29730.2401;11839.0538;7.1466;2862.0843;15493.7593;11560.8231;0;4;21145.8936;7.9764;-1847.2394
9318;3;0;1401.902;4205.706;28434.3368;10484.9572;6.1824;2833.0104;15471.0034;11529.3195;0;0;21145.6407;8.2293;-1847.4938
9319;2;0;812.586;3250.3442;17539.5657;19835.0901;14.71;2763.8269;15478.4981;11591.0083;0;1;21145.6407;8.2293;-1847.4938
9320;3;1;1580.6815;4742.0444;26763.2422;12119.7134;6.3425;2845.8704;14931.3652;12139.4311;1;1;21145.4867;8.3833;-1847.2203
9321;2;1;817.0969;3268.3875;15909.1241;21447.4884;15.8853;2833.1888;15037.7783;12045.6996;1;2;21145.4867;8.3833;-1847.2203
9322;3;2;1576.6101;4729.8302;27202.8322;11692.3376;6.2199;2791.0726;14550.008;11700.5861;3;2;21145.227;8.643;-1847.0527
9323;3;1;1541.612;4624.8359;25243.1308;11132.0332;5.7606;2856.0745;14088.7526;12180.1729;3;1;21144.9551;8.9149;-1846.8973
9324;3;1;1466.612;4399.8359;23768.4562;9956.7078;5.029;2808.7864;14027.5163;12205.3639;3;1;21144.752;9.118;-1847.1022
9325;2;3;817.927;3271.708;18187.6008;24415.6911;18.3516;3097.6703;14434.6579;12551.0051;3;3;21144.752;9.118;-1847.1022
9326;3;3;1607.3699;4822.1098;22622.9838;11179.9064;5.1541;3057.6312;13619.4749;12531.2272;3;3;21144.489;9.381;-1846.9383
9327;2;3;779.5786;3118.3144;16683.1338;23448.5518;17.4967;3044.8484;14001.4803;12162.0047;3;4;21144.489;9.381;-1846.9383
9328;3;4;1607.6735;4823.0205;22787.3138;11014.6658;5.2913;3006.8036;13183.3651;12143.1647;2;4;21144.2228;9.6472;-1846.7779
9329;2;2;747.2409;2988.9638;14944.6007;22691.4355;16.7676;2996.0243;13495.9759;11841.333;2;0;21144.2228;9.6472;-1846.7779
9330;2;3;712.3705;2849.4821;13209.1884;21941.3295;16.0711;2984.4009;13844.68;11504.2524;3;0;21144.2228;9.6472;-1846.7779
9331;3;0;1599.8816;4799.6447;25804.6507;10395.7046;5.5094;2909.4009;13091.8069;11373.7922;1;0;21144.0199;9.8501;-1846.9826
9332;2;1;637.3705;2549.4821;12729.9958;19845.522;14.7861;2884.4009;13731.078;10759.5211;1;4;21144.0199;9.8501;-1846.9826
9333;3;4;1599.8816;4799.6447;25868.0372;10332.3181;5.479;2809.4009;12975.2487;10632.0171;4;4;21143.8172;10.0528;-1847.1873
9334;2;4;818.8661;3275.4646;11344.4544;21005.0811;14.3812;2851.0226;13220.1446;11303.8328;4;3;21143.8172;10.0528;-1847.1873
9335;3;3;1431.0018;4293.0054;28747.147;7459.8476;4.1833;2897.4697;14275.6952;11951.8351;0;3;21143.0806;10.7894;-1848.3541
9336;3;4;1398.6641;4195.9924;26589.6627;7089.3449;3.8822;2865.132;13739.7806;11645.0874;0;4;21143.0246;10.8454;-1847.9837
9337;2;0;790.2858;3161.1431;14222.7486;23491.1083;16.4762;2793.1937;13797.073;11659.7334;0;4;21143.0246;10.8454;-1847.9837
9338;3;4;1579.6089;4738.8267;24913.0636;8723.1097;4.1184;3056.3259;13219.1632;12141.1776;0;4;21142.973;10.897;-1847.6091
9339;2;0;822.3681;3289.4722;12904.5396;24930.9882;16.7912;3042.02;13356.9286;12017.718;0;2;21142.973;10.897;-1847.6091
9340;3;2;1584.1782;4752.5346;24875.4736;8746.9918;4.3913;3003.6716;12730.5731;11807.4219;2;2;21142.9274;10.9426;-1847.2288
9341;2;2;787.1161;3148.4643;11307.2839;24044.2518;16.0072;2991.9209;12833.8142;11715.9316;2;0;21142.9274;10.9426;-1847.2288
9342;2;0;748.8403;2995.3612;9909.0964;22970.5424;15.1061;2979.1623;13203.8135;11358.6909;0;0;21142.9274;10.9426;-1847.2288
9343;3;0;1582.706;4748.1179;27167.4909;8834.3912;5.132;2904.1623;12511.0963;11168.0747;4;0;21143.2536;10.6164;-1846.9047
9344;2;4;708.4673;2833.8693;8730.8415;21685.2892;14.07;2890.7047;12644.8324;11047.7963;4;2;21143.2536;10.6164;-1846.9047
9345;3;2;1548.0789;4644.2368;27253.3917;8602.3716;5.3368;2815.7047;12301.805;10507.4903;3;2;21143.399;10.471;-1846.7614
9346;2;3;827.2689;3309.0756;8741.7838;21449.1405;13.2584;3047.664;12435.3166;11183.686;3;4;21143.399;10.471;-1846.7614
9347;3;4;1548.0789;4644.2368;26732.7037;9123.0595;5.5713;2972.664;12092.2893;10643.38;1;4;21143.5443;10.3257;-1846.6182
9348;3;3;1513.7594;4541.2781;24600.984;8732.7379;5.2638;2938.3445;11530.4341;10364.5547;1;3;21143.4917;10.3783;-1846.2453
9349;3;3;1438.7594;4316.2781;22813.7905;7869.9313;4.6541;2863.3445;11259.703;9751.9525;1;3;21143.6957;10.1743;-1846.0435
9350;2;1;826.4033;3305.613;10873.6012;19320.7858;11.9431;2999.7876;11462.9675;10453.9116;1;1;21143.6957;10.1743;-1846.0435
9351;3;1;1589.6432;4768.9297;21291.8284;9439.2419;4.7836;2956.8699;10809.4465;10275.3502;2;1;21143.3783;10.4917;-1845.9356
9352;3;3;1554.3913;4663.1738;19187.0077;9024.8185;4.4579;2921.6179;10260.5981;9984.4506;2;3;21143.1816;10.6884;-1845.7073
9353;2;2;829.5732;3318.2926;13044.1402;19762.5672;12.9144;2913.4925;11389.0803;10614.0939;2;4;21143.1816;10.6884;-1845.7073
9354;3;4;1595.2345;4785.7035;18672.1689;9417.1276;4.17;2761.3997;10638.9595;10474.6407;2;4;21143.1113;10.7587;-1846.2072
9355;2;2;830.3889;3321.5557;11388.9467;21414.4976;14.4611;2862.6446;10823.382;11147.3067;2;3;21143.1113;10.7587;-1846.2072
9356;3;3;1592.1836;4776.5507;18781.5116;9316.9378;4.3701;2824.3688;10137.6417;10996.3229;0;3;21142.8466;11.0234;-1846.0471
9357;2;0;820.0848;3280.3393;13376.1849;24468.4758;18.1518;2913.933;11383.1824;12286.2179;0;4;21142.8466;11.0234;-1846.0471
9358;3;4;1533.7538;4601.2615;19293.7997;8979.9388;3.8638;3019.9078;11321.4149;13117.0106;2;4;21142.3611;11.5089;-1846.962
9359;2;2;821.8221;3287.2882;13010.5449;27202.1669;21.0902;2994.9078;11321.4514;13141.9741;2;3;21142.3611;11.5089;-1846.962
9360;3;3;1533.7538;4601.2615;19092.3439;9181.3945;4.0661;2919.9078;11132.309;12447.7832;2;3;21142.5311;11.3389;-1846.7943
9361;2;2;746.8221;2987.2882;12612.2348;25025.477;19.7358;2894.9078;11132.3443;12472.7479;2;0;21142.5311;11.3389;-1846.7943
9362;3;0;1568.3809;4705.1427;18625.4774;9794.38;4.4771;2854.5348;10659.2405;12111.2246;4;0;21142.372;11.498;-1846.5288
9363;2;4;671.8221;2687.2882;12138.9247;22923.7871;18.4126;2829.5348;10970.9179;11824.5473;4;3;21142.372;11.498;-1846.5288
9364;2;1;771.0568;3084.2271;12082.1595;22833.6134;17.5343;2871.4566;11669.2071;12042.6696;1;3;21142.372;11.498;-1846.5288
9365;3;3;1560.3386;4681.0159;20619.2099;10449.7742;5.1691;2804.3431;11181.1241;13306.1995;0;3;21142.7526;11.1174;-1846.5773
9366;3;3;1525.1138;4575.3413;18339.3656;10210.293;5.075;3098.2259;10621.0594;13739.048;0;3;21142.8545;11.0155;-1846.051
9367;2;0;749.4983;2997.9933;14644.8209;25357.1859;20.4154;3040.1477;11496.8442;12921.3415;0;1;21142.8545;11.0155;-1846.051
9368;2;4;712.6735;2850.6938;13120.2684;24404.0377;19.5491;3027.8727;11852.8178;12577.6428;4;1;21142.8545;11.0155;-1846.051
9369;2;2;670.1178;2680.4712;11714.1224;23355.4064;18.659;3013.6875;12264.1892;12180.4566;2;1;21142.8545;11.0155;-1846.051
9370;3;1;1597.932;4793.7959;22428.6202;11152.5839;5.9223;2832.8905;11491.9402;12091.836;2;1;21142.8333;11.0367;-1846.5011
9371;2;2;799.9986;3199.9946;11442.6809;23357.3245;17.7911;2864.5968;12104.6133;12405.7898;2;4;21142.8333;11.0367;-1846.5011
9372;3;4;1465.3813;4396.1439;24180.1708;9548.6854;5.1855;3071.1217;12652.6328;12609.5788;4;4;21142.8579;11.0121;-1846.9054
9373;2;4;745.1178;2980.4712;14276.9387;23367.5901;17.5776;3002.8281;13267.7536;12062.7516;4;4;21142.8579;11.0121;-1846.9054
9374;2;0;713.4906;2853.9625;12587.913;22558.1245;16.7869;2992.2857;13584.0253;11757.0223;0;4;21142.8579;11.0121;-1846.9054
9375;2;2;638.4906;2553.9625;11834.1568;20736.8807;15.6213;2967.2857;14334.0253;11032.0223;2;4;21142.8579;11.0121;-1846.9054
9376;2;0;840.126;3360.5041;10640.8753;24248.6207;17.4427;3001.5781;14718.7138;12363.0414;0;4;21142.8579;11.0121;-1846.9054
9377;3;4;1598.3089;4794.9268;31437.4847;10017.5885;5.8675;2785.7629;14078.5918;12177.3119;1;4;21142.1954;11.6746;-1847.9965
9378;3;4;1561.4841;4684.4522;29399.3678;9541.1799;5.5176;2799.6515;13585.9081;12656.1071;1;4;21142.169;11.701;-1847.5986
9379;3;0;1486.4841;4459.4522;27747.0532;8543.4946;4.8304;2836.8174;13449.8667;12754.9826;1;0;21142.3984;11.4716;-1847.3714
9380;3;3;1443.9284;4331.7853;25709.787;8083.4277;4.5027;2894.2617;13015.8422;13214.8961;1;3;21142.3818;11.4882;-1846.964
9381;2;1;790.5546;3162.2185;13539.4821;26548.2994;20.1414;2826.4466;13414.9537;12883.5997;1;1;21142.3818;11.4882;-1846.964
9382;3;1;1572.3738;4717.1213;24381.232;9276.6467;4.4756;3076.0808;12867.0758;13265.1767;1;1;21142.6208;11.2492;-1846.7273
9383;2;1;790.5546;3162.2185;13439.2996;26648.4819;19.8417;3051.0808;13266.1873;12891.0652;1;2;21142.6208;11.2492;-1846.7273
9384;3;2;1572.3738;4717.1213;24077.6709;9580.2078;4.6943;2976.0808;12728.5792;12545.34;4;2;21142.7872;11.0828;-1846.5631
9385;3;1;1540.7466;4622.2398;21866.7072;9261.053;4.4833;2944.4537;12170.812;12259.7344;4;1;21142.7519;11.1181;-1846.1748
9386;2;4;715.5546;2862.2185;13538.6285;23974.153;18.261;2919.4537;12238.445;12217.1013;4;4;21142.7519;11.1181;-1846.1748
9387;3;4;1540.7466;4622.2398;21163.2649;9964.4953;4.9813;2844.4537;11971.773;11600.44;3;4;21142.9721;10.8979;-1845.957
9388;2;3;640.5546;2562.2185;13845.5144;21092.2671;16.5937;2819.4537;12037.0739;11560.1392;3;3;21142.9721;10.8979;-1845.957
9389;2;3;813.4427;3253.7709;12913.893;21832.3361;15.8448;2862.2293;12390.5639;12122.2068;3;3;21142.9721;10.8979;-1845.957
9390;3;3;1458.8374;4376.5123;23947.8521;9800.6356;5.7373;2932.0006;13080.1035;11362.8959;2;3;21142.5266;11.3434;-1846.8306
9391;3;4;1421.6027;4264.808;21826.1933;9408.9987;5.466;2894.7658;12571.4694;11033.7647;2;4;21142.4634;11.4066;-1846.4704
9392;2;2;678.6622;2714.6487;15641.0401;19394.3112;14.5126;2824.839;12782.7121;10892.4489;2;2;21142.4634;11.4066;-1846.4704
9393;2;4;815.7653;3263.0611;14449.6052;20537.3337;14.0485;2880.1109;13127.4777;11450.7447;4;2;21142.4634;11.4066;-1846.4704
9394;3;2;1592.4238;4777.2715;22380.5249;11217.2036;6.3281;2805.1109;12366.7276;11328.1615;3;2;21142.6556;11.2144;-1846.2806
9395;3;1;1517.4238;4552.2715;20637.0487;10310.6798;5.7621;2775.5026;12174.3974;11466.7667;3;1;21142.7843;11.0857;-1846.1542
9396;3;3;1442.4238;4327.2715;18818.5726;9479.1559;5.2378;2811.4243;11992.9888;11612.2536;3;3;21142.913;10.957;-1846.0279
9397;2;3;834.8566;3339.4264;16904.8445;23255.7291;16.077;3029.2075;12058.6413;12370.4845;3;3;21142.913;10.957;-1846.0279
9398;2;4;794.9693;3179.8771;15546.7447;22148.3782;15.1592;3015.9117;12444.2188;11998.2028;4;3;21142.913;10.957;-1846.0279
9399;2;3;753.5155;3014.062;14204.7097;21031.2283;14.2513;3002.0938;12844.9386;11611.3009;3;3;21142.913;10.957;-1846.0279
9400;2;3;719.4936;2877.9742;12649.1315;20097.8943;13.3961;2990.7531;13173.8174;11293.7628;3;3;21142.913;10.957;-1846.0279
9401;2;2;684.2101;2736.8404;11116.1234;19147.0362;12.5456;2978.992;13514.8909;10964.4504;2;3;21142.913;10.957;-1846.0279
9402;3;3;1573.2781;4719.8344;27196.7753;11208.3903;7.1425;2784.0539;12980.8786;11526.7342;1;3;21142.9126;10.9574;-1846.4559
9403;2;1;824.3672;3297.4687;10874.6358;21702.8955;14.2009;2814.4815;13368.5024;11983.6827;1;3;21142.9126;10.9574;-1846.4559
9404;3;3;1489.0648;4467.1943;28520.3913;9887.4144;6.1935;2941.6209;13727.7311;11497.3146;0;3;21142.8548;11.0152;-1846.9411
9405;3;0;1452.1723;4356.5169;26587.2109;9306.2722;5.6664;2904.7285;13267.7998;11119.1384;0;0;21142.589;11.281;-1846.784
9406;2;0;684.2968;2737.1871;13003.3615;19634.4515;14.1793;2844.6289;13497.1021;10949.9357;0;4;21142.589;11.281;-1846.784
9407;3;4;1596.4304;4789.2911;25030.3973;10930.3116;5.808;2808.5883;12787.6208;10820.4576;1;4;21142.322;11.548;-1846.6283
9408;2;1;823.5593;3294.237;11725.2489;20855.5141;13.8611;3102.3703;13057.3108;11298.6523;1;0;21142.322;11.548;-1846.6283
9409;3;0;1462.7905;4388.3715;27220.4486;8641.1799;4.7296;2928.1356;13668.8322;9819.6989;1;0;21141.9064;11.9636;-1847.4712
9410;2;1;643.7019;2574.8076;13686.3146;16488.8779;11.9482;2868.1831;13985.2117;9563.2718;1;3;21141.9064;11.9636;-1847.4712
9411;3;3;1602.7605;4808.2816;25573.1441;10368.5743;4.9767;2828.2958;13178.1817;9535.1891;4;3;21141.8147;12.0553;-1847.1403
9412;2;4;826.9801;3307.9206;12186.1828;17755.8966;11.6931;2867.4821;13462.6566;10169.8613;4;1;21141.8147;12.0553;-1847.1403
9413;3;1;1605.82;4817.46;25648.8625;10283.6775;5.1515;2833.4602;12629.0269;10162.5129;0;1;21141.7131;12.1569;-1846.8195
9414;3;0;1564.3662;4693.0987;23638.8522;9793.0492;4.7905;2792.0064;12138.6565;9819.3371;0;0;21141.6242;12.2458;-1846.4862
9415;3;4;1489.3662;4468.0987;21799.5798;8982.3215;4.242;2817.0064;11870.0084;10062.9852;0;4;21141.9155;11.9545;-1846.1974
9416;3;1;1454.0827;4362.2482;19563.7887;8698.9631;4.0598;3111.5292;11295.6048;10509.5326;0;1;21141.9435;11.9265;-1845.7475
9417;2;0;756.6205;3026.482;14769.443;18079.075;11.9804;3038.076;11864.9383;10013.6524;0;2;21141.9435;11.9265;-1845.7475
9418;2;3;681.6205;2726.482;13979.3773;16294.1407;10.9331;3013.076;12514.9383;9388.6524;3;2;21141.9435;11.9265;-1845.7475
9419;3;2;1544.5615;4633.6846;21738.7052;9127.6101;3.9422;2862.2339;12240.8154;9730.2841;0;2;21141.7044;12.1656;-1846.4136
9420;2;0;819.5043;3278.0171;13348.6156;16623.3673;10.3413;2837.2339;12334.5148;9661.5846;0;4;21141.7044;12.1656;-1846.4136
9421;3;4;1578.9667;4736.9;21400.5424;9612.5575;4.3072;2796.639;11719.2541;9442.4402;0;4;21141.6661;12.2039;-1846.0301
9422;3;0;1541.8853;4625.6559;19228.8823;9270.4619;4.1051;2797.6523;11160.4818;10000.1992;0;0;21141.6218;12.2482;-1845.6528
9423;3;2;1466.8853;4400.6559;17246.6506;8602.6936;3.7619;2962.997;10866.5473;10212.1223;0;2;21141.9009;11.9691;-1845.3764
9424;2;0;719.4773;2877.9092;15849.641;16897.4497;11.5701;2892.0358;11458.3721;9691.2588;0;1;21141.9009;11.9691;-1845.3764
9425;2;1;830.8839;3323.5356;14364.0955;18437.3689;11.4984;2952.9858;11798.1489;10248.8653;1;1;21141.9009;11.9691;-1845.3764
9426;2;2;795.4591;3181.8363;12581.5737;17736.59;10.8908;2941.1776;12105.1642;9953.6583;2;1;21141.9009;11.9691;-1845.3764
9427;2;1;831.9567;3327.8269;10921.8193;19500.3539;11.4534;3028.3435;12441.8406;10488.1493;1;1;21141.9009;11.9691;-1845.3764
9428;3;1;1590.6225;4771.8675;24145.4008;9207.7318;4.6061;2824.8981;11770.6155;10321.1531;4;1;21141.6642;12.2058;-1846.0399
9429;2;4;831.9567;3327.8269;10023.3194;20398.8538;11.7256;2899.8981;12266.499;10708.6029;4;2;21141.6642;12.2058;-1846.0399
9430;3;2;1590.6225;4771.8675;24292.8761;9060.2564;4.5558;2824.8981;11520.2739;10571.4946;0;2;21141.809;12.061;-1845.8977
9431;2;0;831.9567;3327.8269;9297.9632;21124.2099;11.9258;3085.9555;12016.1575;10856.2203;0;4;21141.809;12.061;-1845.8977
9432;3;4;1590.6225;4771.8675;24267.2077;9085.9248;4.6018;3010.9555;11269.9324;10719.1121;1;4;21141.9537;11.9163;-1845.7555
9433;2;1;756.9567;3027.8269;8530.8743;19316.2989;10.9454;2985.9555;11762.8267;10251.2178;1;2;21141.9537;11.9163;-1845.7555
9434;2;0;791.8129;3167.2518;9823.6561;17884.0921;10.0096;3278.9227;13094.6082;9668.1358;0;2;21141.9537;11.9163;-1845.7555
9435;3;2;1607.6201;4822.8604;27032.8496;9144.29;4.306;3069.1422;12306.3922;9624.4657;4;2;21141.5341;12.3359;-1846.6015
9436;3;0;1572.1953;4716.5859;24833.9173;8824.4968;4.1249;3033.7173;11715.1141;9376.1686;4;0;21141.6225;12.2475;-1846.0919
9437;3;0;1531.8237;4595.4711;22658.9212;8495.6076;3.9496;2993.3457;11151.6018;9105.0525;4;0;21141.7193;12.1507;-1845.5742
9438;3;4;1493.3213;4479.964;20422.9921;8222.0439;3.8275;2954.8434;10560.3015;8859.8551;4;4;21141.8129;12.0571;-1845.0599
9439;2;4;605.1785;2420.7141;11454.2543;13875.0316;8.4548;2892.6319;11106.2118;8376.1563;4;4;21141.8129;12.0571;-1845.0599
9440;3;4;1604.9558;4814.8673;18939.7116;9620.4211;4.0414;2817.6319;10223.8164;8375.2183;1;4;21141.9682;11.9018;-1844.9073
9441;2;1;806.4063;3225.6254;10064.6142;14959.7604;8.182;2847.3993;10517.2213;9010.3795;1;4;21141.9682;11.9018;-1844.9073
9442;3;4;1572.1908;4716.5724;19156.7874;9251.6402;4.1695;2772.3993;9886.0239;8758.2435;4;4;21142.1235;11.7465;-1844.7548
9443;3;4;1399.0471;4197.1413;18513.5499;7289.3088;3.2966;2925.179;10407.3691;8959.1186;4;4;21141.9628;11.9072;-1845.3415
9444;2;4;673.6937;2694.7749;12458.761;15471.4641;9.7988;2844.0247;10666.1948;8781.4472;4;4;21141.9628;11.9072;-1845.3415
9445;2;3;815.4193;3261.6773;11067.4603;16795.8624;9.5934;2894.964;10983.1132;9371.9228;3;4;21141.9628;11.9072;-1845.3415
9446;3;4;1607.7382;4823.2146;19170.6981;8881.0873;3.9403;2819.964;10091.9353;9379.7674;1;4;21142.056;11.814;-1845.251
9447;2;1;780.5609;3122.2437;9339.9154;16037.8409;8.9344;2808.3445;10351.4256;9131.8966;1;1;21142.056;11.814;-1845.251
9448;3;1;1462.2979;4386.8938;20973.6849;7014.4213;3.3825;3000.1641;10724.5229;9525.313;2;1;21141.7091;12.1609;-1846.0236
9449;2;2;748.6071;2994.4282;11144.8177;16985.7541;9.8245;2939.5128;11008.5369;9301.9503;2;0;21141.7091;12.1609;-1846.0236
9450;3;0;1602.0168;4806.0503;19272.0667;8796.883;3.7349;2897.2777;10196.6672;9281.0551;4;0;21141.6321;12.2379;-1845.6802
9451;2;4;673.6071;2694.4282;10077.1801;15478.3917;9.0065;2872.2777;10720.0452;8782.6771;4;0;21141.6321;12.2379;-1845.6802
9452;3;0;1602.0168;4806.0503;19249.2293;8819.7204;3.8416;2797.2777;9855.9311;8763.4579;2;0;21141.8089;12.0611;-1845.5062
9453;2;2;776.878;3107.512;9176.8599;16215.6281;8.725;3074.385;10377.9024;9006.0459;2;1;21141.8089;12.0611;-1845.5062
9454;3;1;1602.0168;4806.0503;19268.627;8800.3227;3.925;2999.385;9527.8666;8972.7484;2;1;21141.9141;11.9559;-1845.4036
9455;2;2;815.5256;3262.1025;10781.2984;14456.5991;7.812;2934.9734;10794.2756;8645.751;2;0;21141.9141;11.9559;-1845.4036
9456;3;0;1600.4304;4801.2911;19121.5208;8952.1882;3.5494;2755.1161;10006.5783;8571.6389;3;0;21141.7648;12.1052;-1845.9782
9457;3;3;1565.5719;4696.7158;16840.5729;8712.7112;3.4272;2777.8166;9383.4719;9172.0448;3;3;21141.8015;12.0685;-1845.5216
9458;3;0;1525.3437;4576.031;14573.0953;8475.8736;3.3261;2998.6378;8797.1594;9704.2028;3;0;21141.8472;12.0228;-1845.0561
9459;2;3;681.6116;2726.4462;12935.492;14963.0617;10.0158;2926.3317;9776.2486;8797.4197;3;0;21141.8472;12.0228;-1845.0561
9460;2;1;771.764;3087.0558;11919.8617;15868.0825;9.7701;3161.8979;10349.3022;9030.4666;1;0;21141.8472;12.0228;-1845.0561
9461;3;0;1596.9026;4790.7078;16519.1722;9190.12;3.5944;2941.5383;9550.1214;9008.3404;2;0;21141.8933;11.9767;-1845.4351
9462;2;2;696.764;2787.0558;10859.5533;14353.3909;8.9156;2916.5383;10013.2399;8570.2218;2;1;21141.8933;11.9767;-1845.4351
9463;2;1;811.1342;3244.5368;9943.4055;15062.0577;8.5718;2953.4149;10573.17;8931.7484;1;1;21141.8933;11.9767;-1845.4351
9464;2;1;773.2774;3093.1096;8134.1734;14397.717;8.013;2940.7959;10863.4055;8654.1319;1;1;21141.8933;11.9767;-1845.4351
9465;3;1;1571.8756;4715.6269;22355.2053;8679.1678;4.2118;2827.9122;10318.4306;9228.6573;3;1;21141.6734;12.1966;-1846.08
