StateID;StationID;CurrentRule;LocalAveProcTime;LocalAveRemainingProcTime;LocalAveLeadTime;LocalAveSlackTime;LocalAveCriticalRatio;GlobalAveRemainingProcTime;GlobalAveLeadTime;GlobalAveSlackTime;Op2Rule;Op3Rule;GlobalObjExitLeadtime;GlobalObjExitTardiness
1468;3;0;1462.198;4386.5939;21187.1157;7051.2904;3.4706;2931.821;10983.5682;10917.9441;5;0;21415.2134;-1546.8462
1469;2;5;840.0783;3360.3134;11475.5453;21039.1413;14.532;2875.6914;11172.821;10784.8209;5;4;21415.2134;-1546.8462
1470;2;4;840.0783;3360.3134;10666.2728;21848.4138;14.6686;2950.6914;11837.878;11003.0973;4;4;21415.2134;-1546.8462
1471;3;4;1505.0172;4515.0516;23686.8336;7298.1148;3.3856;3051.7844;11974.8138;10765.0684;2;4;21412.9074;-1551.9099
1472;3;3;1459.5497;4378.6491;21567.407;6928.9439;3.1646;3006.3169;11495.6758;10414.6739;2;3;21412.7822;-1549.3799
1473;3;3;1424.332;4272.9959;19300.0152;6676.9889;3.0326;2971.0992;10915.9672;10154.6003;2;3;21412.5468;-1546.9674
1474;2;2;712.8101;2851.2404;13018.4919;19755.2678;13.7251;2903.6764;11064.7184;10073.2718;2;5;21412.5468;-1546.9674
1475;3;5;1551.6002;4654.8006;17781.6182;8063.5812;3.2752;2888.3439;10602.0796;10551.2432;5;5;21414.4194;-1545.1493
1476;2;5;833.8077;3335.231;12365.299;20174.4701;13.1409;2863.3439;10750.8308;10427.492;5;5;21414.4194;-1545.1493
1477;2;5;870.0715;3480.2861;10813.5995;21831.1143;13.6008;2890.5805;11078.6918;10947.3944;5;5;21414.4194;-1545.1493
1478;3;5;1590.3364;4771.0093;19858.6926;8495.2982;3.9949;2815.5805;10315.087;10827.6659;0;5;21415.4182;-1544.2049
1479;2;0;713.1631;2852.6523;13090.5713;19681.7763;13.5987;3059.7772;11852.3158;10087.907;0;0;21415.4182;-1544.2049
1480;3;0;1606.1962;4818.5887;19725.7985;8580.6128;3.6612;2879.6394;11008.0699;10070.624;4;0;21414.5818;-1547.7838
1481;2;4;831.6985;3326.794;12894.7103;19653.4957;12.8303;2915.1276;11629.6383;10371.9009;4;4;21414.5818;-1547.7838
1482;3;4;1606.1962;4818.5887;19222.1624;9084.2489;4.0788;2840.1276;10735.3924;10382.8133;2;4;21415.3583;-1547.0578
1483;2;2;713.1631;2852.6523;15217.1352;17555.2124;11.9259;3116.4018;12384.2676;9499.3305;2;2;21415.3583;-1547.0578
1484;3;2;1607.3883;4822.1648;19207.3165;9095.5187;3.7147;2924.0585;11538.5345;9495.7404;2;2;21414.2397;-1550.9078
1485;3;4;1568.6521;4705.9562;16983.3358;8810.7081;3.5761;2885.3223;10977.9765;9220.0346;2;4;21413.9537;-1548.563
1486;2;2;857.6347;3430.5389;14863.2585;17581.2026;11.1685;2840.436;11266.3973;9851.5001;2;5;21413.9537;-1548.563
1487;3;5;1568.6521;4705.9562;16549.3179;9244.726;3.9941;3073.6561;10679.1044;10288.9062;5;5;21415.2728;-1547.294
1488;2;5;861.4502;3445.801;17712.042;17342.157;11.8186;3061.724;12181.8178;9756.4582;5;1;21415.2728;-1547.294
1489;3;1;1586.7698;4760.3094;16431.0417;9308.6488;3.7465;2860.3701;11498.8623;9599.1009;3;1;21414.6687;-1550.6183
1490;2;3;822.4061;3289.6244;16035.9158;16549.4598;11.1424;2847.3554;11641.0613;9469.9166;3;3;21414.6687;-1550.6183
1491;2;3;860.1277;3440.5108;14399.678;18284.8112;11.6516;2934.9293;11960.0885;10021.6489;3;3;21414.6687;-1550.6183
1492;3;3;1588.0923;4764.277;18933.0051;9177.7179;4.2458;2859.9293;11215.6709;9882.7331;0;3;21415.6663;-1549.6671
1493;2;0;827.4933;3309.9733;12607.5903;17582.4363;11.0042;2849.0512;11315.4764;9793.8058;0;4;21415.6663;-1549.6671
1494;2;1;711.1687;2844.675;14637.1608;15768.1642;10.3536;3068.2586;12967.8748;8963.8667;1;4;21415.6663;-1549.6671
1495;3;4;1598.7323;4796.1969;21515.2957;9188.5075;3.9691;2854.9395;12152.2561;8951.1377;2;4;21415.9897;-1552.0529
1496;2;2;860.4384;3441.7538;13106.2415;17202.0048;10.1897;3117.4883;12373.0421;9509.4696;2;3;21415.9897;-1552.0529
1497;3;3;1595.2078;4785.6234;21631.0797;9083.2969;4.1541;3078.4442;11646.0605;9400.4953;3;3;21414.4583;-1550.9673
1498;3;3;1557.9294;4673.7882;19547.1426;8654.0692;3.8177;3041.1658;11112.9545;9095.8797;3;3;21412.9121;-1549.9033
1499;2;3;785.4384;3141.7538;12082.5329;15650.7134;9.3108;3016.1658;11306.3892;8927.445;3;3;21412.9121;-1549.9033
1500;3;3;1464.1406;4392.4217;20841.9841;7390.5942;3.2835;2958.9625;11601.6545;9481.0496;5;3;21412.4192;-1553.0981
1501;3;2;1431.5062;4294.5186;18505.5396;7199.9419;3.197;2926.3281;10975.1334;9265.2051;5;2;21412.6191;-1550.2948
1502;2;5;842.5771;3370.3084;14013.4356;16116.256;10.1595;2864.7317;11035.4973;9266.4377;5;1;21412.6191;-1550.2948
1503;2;0;878.4388;3513.7551;12378.1314;17858.1135;10.7081;2887.6427;11350.874;9803.15;0;1;21412.6191;-1550.2948
1504;2;0;874.554;3498.2162;10797.8136;19453.9702;12.2565;3174.4669;11691.5974;10217.269;0;1;21412.6191;-1550.2948
1505;2;2;799.554;3198.2162;9752.4456;17924.3382;11.3833;3149.4669;12341.5974;9592.269;2;1;21412.6191;-1550.2948
1506;3;1;1602.5039;4807.5117;24797.2291;8520.2593;4.1974;2981.0779;11570.1081;9490.4807;3;1;21410.5058;-1555.1027
1507;3;3;1566.9842;4700.9527;22636.0766;8162.9707;3.9549;2945.5583;10991.8026;9229.3058;3;3;21409.9414;-1553.0705
1508;3;3;1491.9842;4475.9527;20763.1686;7385.8788;3.4794;2933.0579;10672.4865;9561.1223;3;3;21410.9616;-1552.0991
1509;3;0;1416.9842;4250.9527;18850.7802;6648.2672;3.0259;2909.4614;10365.0104;9808.8616;3;0;21411.6048;-1551.5046
1510;2;3;860.4642;3441.8566;11716.2305;18591.9129;11.4056;2842.2643;10443.6123;9797.4567;3;0;21411.6048;-1551.5046
1511;3;0;1579.437;4738.311;17379.1273;8132.5617;3.2604;3037.9062;9836.4897;10375.6041;0;0;21410.0962;-1550.4301
1512;2;0;831.3062;3325.225;10569.0565;19605.7185;12.3369;3012.9062;10201.9851;10035.1087;0;5;21410.0962;-1550.4301
1513;2;4;756.3062;3025.225;9518.0951;18081.6799;11.4453;2987.9062;10801.9851;9460.1087;4;5;21410.0962;-1550.4301
1514;3;5;1527.1687;4581.5062;21157.0844;7136.4094;3.2027;2999.0309;10614.5288;9636.4403;2;5;21409.0928;-1554.1135
1515;3;0;1486.7097;4460.1292;18940.4066;6849.4641;3.0577;2958.5719;10050.9585;9365.4695;2;0;21408.9415;-1551.6884
1516;2;2;876.8847;3507.5386;11438.6727;18803.7886;11.0102;2897.9398;10555.6135;9796.4468;2;0;21408.9415;-1551.6884
1517;3;0;1599.2109;4797.6328;17513.0067;8189.3605;3.3142;2822.9398;9694.6843;9774.0426;2;0;21410.3633;-1550.3182
1518;2;2;834.6142;3338.4569;10516.1994;19645.3437;12.5398;3117.627;10213.4293;10002.277;2;2;21410.3633;-1550.3182
1519;2;5;795.525;3182.1001;8807.7179;18885.1819;11.9039;3104.5973;10526.1429;9702.5931;5;2;21410.3633;-1550.3182
1520;3;2;1517.3025;4551.9075;21238.3603;7084.7322;3.4166;2908.5996;10411.0579;8972.0092;4;2;21408.9361;-1554.4147
1521;2;4;843.8468;3375.387;10117.3107;17382.3022;10.8809;3100.8895;10874.0408;9358.403;4;4;21408.9361;-1554.4147
1522;3;4;1592.339;4777.0171;19895.3444;8452.6386;3.7151;3025.8895;10083.6634;9265.4471;3;4;21409.8656;-1553.5331
1523;3;3;1517.339;4552.0171;17955.3473;7742.6356;3.3324;2950.8895;9736.9977;8728.7794;3;3;21410.7926;-1552.6538
1524;2;3;875.133;3500.5318;12155.6014;17843.8667;11.5033;3007.5413;10542.8855;9699.5732;3;3;21410.7926;-1552.6538
1525;2;1;875.133;3500.5318;11290.1546;18709.3136;11.7156;3082.5413;11146.2577;9979.5344;1;3;21410.7926;-1552.6538
1526;3;3;1597.1619;4791.4857;19704.1145;8629.3998;3.6003;2889.0058;10385.0106;9892.6502;1;3;21409.7193;-1556.3824
1527;3;2;1558.0727;4674.2181;17482.4716;8343.3103;3.4613;2849.9166;9813.8495;9627.9005;1;2;21409.4632;-1554.0785
1528;2;1;875.133;3500.5318;10424.7078;19574.7604;11.9279;3153.1765;10003.6951;10176.4617;1;2;21409.4632;-1554.0785
1529;3;2;1558.0727;4674.2181;17332.0882;8493.6937;3.7203;3078.1765;9475.2394;9821.5841;1;2;21410.7681;-1552.8209
1530;2;1;690.0801;2760.3203;12070.5288;15544.151;10.2061;3016.4922;10505.4517;8853.0561;1;1;21410.7681;-1552.8209
1531;2;4;870.0734;3480.2936;10283.3831;17111.3233;10.1624;3060.186;10755.5568;9517.5905;4;1;21410.7681;-1552.8209
1532;3;1;1555.6165;4666.8496;19967.243;8490.9075;3.7456;2840.7144;10301.1349;9149.8174;2;1;21410.3746;-1555.8591
1533;3;1;1480.6165;4441.8496;18003.7719;7804.3785;3.3558;2865.7144;9969.4144;9456.5379;2;1;21411.5386;-1554.739
1534;2;2;862.0303;3448.1213;11139.3447;18912.534;11.1105;3081.0316;10206.4604;10045.8414;2;1;21411.5386;-1554.739
1535;3;1;1447.335;4342.005;18579.0217;7328.9732;2.9649;2956.1074;10616.2721;9677.6205;2;1;21411.2994;-1557.6125
1536;3;2;1415.3724;4246.1173;16181.361;7197.5218;2.9559;2924.1448;9966.2106;9484.6446;2;2;21411.7224;-1554.6424
1537;2;2;825.8734;3303.4934;13320.8597;16875.6469;9.8497;2853.4928;10108.644;9412.8632;2;2;21411.7224;-1554.6424
1538;2;2;855.5176;3422.0702;12403.7514;20299.1784;12.8378;3116.1798;10713.3466;10462.1403;2;2;21411.7224;-1554.6424
1539;2;1;815.1806;3260.7225;10836.5972;19402.6803;12.114;3102.7341;11049.4876;10139.4449;1;2;21411.7224;-1554.6424
1540;3;2;1557.8759;4673.6277;20323.4981;8127.8742;3.707;2917.9448;10630.5094;9701.5458;0;2;21410.196;-1558.7962
1541;2;0;740.1806;2960.7225;9909.4754;17754.8021;11.1581;2892.9448;10823.516;9533.5392;0;4;21410.196;-1558.7962
1542;3;4;1557.8759;4673.6277;20272.7053;8178.667;3.8709;3087.5195;10323.2618;9922.552;5;4;21410.9962;-1558.0361
1543;3;1;1482.8759;4448.6277;18343.9165;7457.4558;3.4809;3012.5195;10005.3322;9357.1483;5;1;21411.7943;-1557.2779
1544;2;5;728.2785;2913.1141;11562.8207;16149.0653;10.1003;2953.9199;10388.0889;9032.9913;5;2;21411.7943;-1557.2779
1545;2;2;691.7043;2766.817;9701.5671;15531.6159;9.553;2941.7285;10668.4915;8764.78;2;2;21411.7943;-1557.2779
1546;2;2;840.3864;3361.5455;8389.0381;16749.4165;9.3378;2986.6064;11034.9019;9311.8251;2;2;21411.7943;-1557.2779
1547;3;2;1539.5001;4618.5003;22875.4635;8006.0362;3.9756;3029.0577;10703.409;9600.8667;1;2;21411.9911;-1559.6949
1548;3;1;1499.1632;4497.4896;20825.1702;7552.3402;3.647;2988.7208;10181.3256;9288.287;1;1;21410.5293;-1558.6224
1549;2;1;882.2876;3529.1504;10304.1431;17541.7065;9.5761;2934.6588;10833.499;9565.1755;1;1;21410.5293;-1558.6224
1550;3;1;1506.1862;4518.5586;20854.2323;7502.2091;3.1796;2943.4006;10819.6255;9570.3072;4;1;21409.4367;-1562.322
1551;3;0;1469.6119;4408.8358;18613.4743;7227.6899;3.0253;2906.8264;10231.1946;9320.3124;4;0;21409.0972;-1560.1336
1552;2;4;882.6399;3530.5596;11640.2675;18829.1729;10.9371;2867.3822;10421.881;10044.0701;4;1;21409.0972;-1560.1336
1553;3;1;1558.5088;4675.5263;17382.3457;8442.128;3.2944;2835.2292;9898.9994;10515.7714;2;1;21410.295;-1558.9752
1554;3;1;1512.6667;4538;15375.9251;7961.0749;2.9956;2903.5369;9454.7657;10975.0308;2;1;21408.1319;-1558.6201
1555;2;2;862.9772;3451.9089;13478.7931;22069.298;15.1851;2882.5126;9984.9261;11340.8946;2;4;21408.1319;-1558.6201
1556;3;4;1599.0921;4797.2764;13935.451;9392.2726;3.3462;2807.5126;9193.7952;11248.6922;0;4;21407.5068;-1559.2876
1557;2;0;864.9182;3459.6728;11783.0173;23757.3099;16.8244;2910.0459;9385.1451;11913.1423;0;1;21407.5068;-1559.2876
1558;2;1;864.9182;3459.6728;11105.0893;24435.2379;16.9067;2985.0459;10016.9222;12164.6985;1;1;21407.5068;-1559.2876
1559;3;1;1556.7851;4670.3554;16852.9243;8976.7203;3.8155;2835.0094;9585.9396;11704.051;5;1;21407.1813;-1562.2065
1560;2;5;864.9182;3459.6728;10427.1614;25113.1658;16.989;2841.5188;9784.6756;12373.8056;5;2;21407.1813;-1562.2065
1561;2;1;854.2323;3416.9291;9128.924;26454.147;18.5227;2896.2676;10181.4749;12797.2575;1;2;21407.1813;-1562.2065
1562;2;5;827.781;3311.1239;8629.0463;26809.8298;18.9819;2980.0847;10875.631;12977.6176;5;2;21407.1813;-1562.2065
1563;3;2;1593.3336;4780.0009;21488.7495;9481.2496;4.7973;2822.0416;10135.5035;12834.1216;3;2;21406.9382;-1565.0363
1564;2;3;863.4918;3453.9672;8213.0882;29707.9446;21.1923;2944.656;10698.1643;13982.1796;3;3;21406.9382;-1565.0363
1565;2;3;812.9954;3251.9818;9450.4388;28422.5795;20.515;3222.7586;11935.3804;13508.5276;3;3;21406.9382;-1565.0363
1566;3;3;1595.4717;4786.4152;23809.7172;10028.8676;4.9848;3024.4003;11181.6211;13418.9786;1;3;21406.7729;-1567.7818
1567;3;0;1562.7422;4688.2265;21510.1143;9801.6592;4.9111;2991.6708;10589.6445;13168.6848;1;0;21407.2734;-1564.7723
1568;2;1;737.9954;2951.9818;8969.8466;26328.1717;19.2366;2966.6708;10860.2374;12923.0918;1;0;21407.2734;-1564.7723
1569;2;0;869.9563;3479.825;9024.5735;25995.6014;18.2661;2997.6838;11565.3351;13145.3144;0;0;21407.2734;-1564.7723
1570;3;0;1527.6893;4583.0678;24111.9375;9929.9947;5.403;2912.6309;11463.0233;13249.3457;3;0;21407.3053;-1567.3139
1571;3;3;1483.0977;4449.2931;22153.037;9397.6699;5.0655;2868.0394;11047.8782;12834.0824;3;3;21405.913;-1566.2036
1572;2;3;812.9954;3251.9818;11862.3181;26010.7002;18.1741;3072.5784;11830.8417;12888.2466;3;3;21405.913;-1566.2036
1573;2;3;737.9954;2951.9818;11955.2676;23342.7506;16.6568;3047.5784;12555.8417;12188.2466;3;3;21405.913;-1566.2036
1574;2;3;708.3512;2833.405;10453.0892;22338.5058;15.6268;3037.697;12842.4023;11911.5674;3;3;21405.913;-1566.2036
1575;3;3;1582.7468;4748.2404;25731.3132;11020.4464;6.3985;3124.1044;12249.7107;12417.8515;5;3;21404.7;-1569.9836
1576;2;5;812.4668;3249.8672;10652.9632;21972.1695;14.7189;3099.1044;12723.3458;11969.2165;5;0;21404.7;-1569.9836
1577;3;0;1582.7468;4748.2404;25053.3853;11698.3743;6.8491;3024.1044;12047.7256;11761.5033;4;0;21405.7656;-1568.9499
1578;3;4;1507.7468;4523.2404;23322.4299;10779.3297;6.2875;2949.1044;11820.7405;11105.1551;4;4;21406.8286;-1567.9189
1579;2;4;848.1924;3392.7694;12802.3501;19679.8805;13.1839;2942.7855;12536.1035;11354.4443;4;4;21406.8286;-1567.9189
1580;3;4;1511.0634;4533.1903;23616.7182;10475.0915;5.6518;2914.8824;12635.7679;12074.3497;3;4;21405.2543;-1572.0471
1581;3;4;1436.0634;4308.1903;21846.9198;9594.8899;5.1121;3149.9996;12453.7757;12104.558;3;4;21405.9509;-1571.379
1582;2;3;819.2731;3277.0924;15698.3178;22149.5898;15.3865;3078.3859;12861.2689;11768.6786;3;5;21405.9509;-1571.379
1583;3;5;1575.9045;4727.7136;20501.7062;10770.5802;5.1232;3003.3859;12263.8429;11482.7712;5;5;21406.6458;-1570.7127
1584;2;5;744.2731;2977.0924;15402.337;19870.5706;14.0451;2978.3859;12657.2846;11114.3295;5;1;21406.6458;-1570.7127
1585;2;0;705.5203;2822.0813;14069.4597;18733.4589;13.0766;2965.4683;13018.9771;10765.5546;0;1;21406.6458;-1570.7127
1586;2;3;831.5907;3326.3626;13921.9096;18626.7278;12.2548;3220.6752;13736.8633;10834.1281;3;1;21406.6458;-1570.7127
1587;3;1;1600.7605;4802.2814;24801.6136;11646.105;6.3914;3056.7784;12963.0121;10730.2095;3;1;21405.4139;-1574.4856
1588;3;3;1571.1163;4713.3488;22604.092;11307.5592;6.1591;3027.1342;12368.8444;10479.0213;3;3;21404.7801;-1572.6352
1589;3;3;1496.1163;4488.3488;20816.5515;10445.0997;5.6585;2952.1342;12122.9976;9841.5348;3;3;21405.6517;-1571.7919
1590;2;3;877.0096;3508.0383;16381.1443;18610.8175;12.709;2923.8206;12907.6578;10835.1883;3;3;21405.6517;-1571.7919
1591;3;3;1502.6624;4507.9872;21024.2053;10217.8075;5.0681;2893.5292;13042.2654;11522.5387;5;3;21405.7801;-1574.1949
1592;2;5;816.0619;3264.2476;19377.7831;20857.9693;15.7414;2924.0832;14053.75;11438.8335;5;4;21405.7801;-1574.1949
1593;2;3;856.8497;3427.3989;17798.7897;22523.8114;16.1542;3012.6791;14405.3381;11956.9828;3;4;21405.7801;-1574.1949
1594;3;4;1583.7873;4751.362;23157.8783;10465.7597;5.047;2851.2537;13803.1446;11678.9351;3;4;21404.8271;-1577.6729
1595;2;3;824.2991;3297.1966;16091.4731;21736.3303;15.4269;2840.4035;13879.0233;11613.9066;3;2;21404.8271;-1577.6729
1596;2;3;864.6286;3458.5144;14551.9061;23364.5795;15.826;2928.8466;14232.6023;12130.2177;3;2;21404.8271;-1577.6729
1597;3;2;1576.0085;4728.0254;25885.9791;10135.9955;5.4307;2853.8466;13660.7904;11818.6963;0;2;21405.3746;-1577.1472
1598;2;0;816.0799;3264.3196;13294.9182;22190.7622;14.9678;2837.6637;13818.8616;11676.808;0;5;21405.3746;-1577.1472
1599;3;5;1585.8044;4757.4133;25903.9297;10088.657;5.5368;2898.9109;13209.7724;12307.9833;5;5;21403.949;-1576.1009
1600;2;5;816.0799;3264.3196;12588.1287;22897.5517;15.0586;2873.9109;13730.3159;11812.4398;5;4;21403.949;-1576.1009
1601;2;4;857.1742;3428.6969;11037.8533;24533.4498;15.4656;2962.6091;14078.7309;12333.66;4;4;21403.949;-1576.1009
1602;3;4;1569.2137;4707.6412;29183.35;9234.0088;5.409;2837.1127;13614.1079;11882.1128;0;4;21403.3911;-1579.1743
1603;3;3;1535.0016;4605.0047;27168.3208;8726.6745;4.9627;3055.7217;13122.4334;12321.8448;0;3;21401.9263;-1578.1732
1604;2;0;857.1742;3428.6969;10463.0246;25108.2784;15.5392;3030.7217;13134.9484;12334.3298;0;3;21401.9263;-1578.1732
1605;3;3;1577.451;4732.3529;26856.682;9160.9651;5.1837;2998.1711;12605.756;12021.0728;4;3;21400.4486;-1577.1911
1606;2;4;821.4634;3285.8537;8881.6898;24207.4565;14.7761;2986.2675;12648.4027;11990.3298;4;4;21400.4486;-1577.1911
1607;3;4;1538.1618;4614.4854;27489.5571;8395.9576;4.9914;2911.2675;12474.4229;11280.9762;1;4;21399.396;-1578.2715
1608;2;1;746.4634;2985.8537;8093.0752;22421.0711;13.7753;2886.2675;12515.599;11264.8002;1;0;21399.396;-1578.2715
1609;3;0;1578.4912;4735.4737;27240.1481;8774.3781;5.1896;3112.0107;11955.9087;11765.414;0;0;21397.9461;-1577.2707
1610;2;0;838.1561;3352.6245;7837.2032;22560.1723;13.1873;3087.0107;12373.493;11372.8297;0;0;21397.9461;-1577.2707
1611;3;0;1446.5304;4339.5913;29386.6821;6773.7267;4.1887;2882.5689;13133.1866;10650.9111;3;0;21394.0654;-1583.6573
1612;2;3;861.0502;3444.2007;9670.823;20634.9763;12.0651;2827.0047;13174.9353;10664.7267;3;3;21394.0654;-1583.6573
1613;3;3;1579.3175;4737.9524;27686.4066;8575.6409;4.5476;3130.8295;12592.7518;11109.752;3;3;21393.1815;-1582.0967
1614;3;3;1530.7688;4592.3063;25766.5796;8016.1141;4.186;3082.2808;12179.3701;10696.6824;3;3;21392.4443;-1580.3952
1615;3;0;1455.7688;4367.3063;23883.165;7249.5287;3.7163;3007.2808;11901.5652;10091.154;3;0;21394.2629;-1578.6101
1616;2;3;710.8922;2843.5688;11756.2773;18650.1539;12.2949;2944.0852;12218.8125;9837.1023;3;0;21394.2629;-1578.6101
1617;3;0;1570.3555;4711.0666;22366.5176;8672.4158;3.878;2858.6854;11599.5029;10458.4783;5;0;21396.077;-1576.8294
1618;3;2;1534.6447;4603.9341;20133.3763;8387.6895;3.7334;2865.326;11022.4642;11028.8765;5;2;21395.9506;-1574.5291
1619;2;5;882.2812;3529.1248;11254.452;21341.4232;13.9467;2840.326;11030.2177;11046.123;5;2;21395.9506;-1574.5291
1620;3;2;1534.6447;4603.9341;19910.8262;8610.2397;4.0093;2868.33;10752.5154;12087.4879;3;2;21397.2988;-1573.2172
1621;3;1;1459.6447;4378.9341;17959.8659;7911.1999;3.6481;3055.4975;10516.7752;12219.394;3;1;21398.2932;-1572.259
1622;2;3;780.0911;3120.3642;14069.5379;23685.0979;18.3007;2985.3228;11069.5434;11736.8004;3;4;21398.2932;-1572.259
1623;2;4;744.1692;2976.6768;12635.9824;22637.3408;17.3668;2973.3489;11392.8401;11425.4777;4;4;21398.2932;-1572.259
1624;2;4;834.1888;3336.7552;12485.5513;22677.6935;16.6106;3018.3423;12084.8603;11646.7974;4;4;21398.2932;-1572.259
1625;3;4;1601.975;4805.9251;21282.9294;9661.1455;4.8494;2839.2268;11307.0555;11562.0511;1;4;21396.8062;-1576.233
1626;3;1;1526.975;4580.9251;19434.8144;8859.2605;4.3885;3012.2052;11085.2957;11694.1658;1;1;21397.526;-1575.5462
1627;3;1;1451.975;4355.9251;17511.6994;8132.3755;3.9691;2937.2052;10844.2574;11051.8708;1;1;21398.2441;-1574.861
1628;2;1;744.1692;2976.6768;14630.8059;20642.5172;15.6978;2882.1986;10915.7103;11035.4244;1;4;21398.2441;-1574.861
1629;2;4;872.4577;3489.8307;14367.6483;23267.521;17.0498;2980.2715;11587.4052;12098.9899;4;4;21398.2441;-1574.861
1630;3;4;1477.1535;4431.4606;19252.0937;9191.4457;4.2947;3088.4695;11935.8222;11642.3749;5;4;21398.5768;-1577.0032
1631;2;5;783.6706;3134.6826;16621.1653;21119.1521;16.0307;3033.8738;12236.2668;11396.5261;5;1;21398.5768;-1577.0032
1632;2;1;708.6706;2834.6826;16000.8474;19164.47;14.8013;3008.8738;12936.2668;10721.5261;1;1;21398.5768;-1577.0032
1633;2;2;881.1488;3524.5951;15599.8635;21750.5415;16.1209;3090.8056;13651.8854;11757.3091;2;1;21398.5768;-1577.0032
1634;3;1;1589.8702;4769.6107;23106.862;10748.5274;5.0681;2889.7353;13004.3011;11564.2969;2;1;21396.9605;-1581.0883
1635;3;1;1553.9484;4661.8451;20917.8544;10420.3004;4.8933;2853.8134;12466.2152;11263.3047;2;1;21396.779;-1578.8605
1636;3;1;1478.9484;4436.8451;19011.8628;9676.292;4.5018;3051.3278;12250.5187;11364.8201;2;1;21398.0577;-1577.6114
1637;3;0;1403.9484;4211.8451;17066.7931;8971.3618;4.1321;2976.3278;12027.1622;10704.8434;2;0;21398.9842;-1576.7144
1638;2;2;747.3253;2989.3013;18484.7371;19150.9616;14.693;2906.72;12063.358;10738.2553;2;0;21398.9842;-1576.7144
1639;2;2;709.1743;2836.6972;16729.1683;18434.1345;14.0487;2894.003;12406.7171;10407.6133;2;0;21398.9842;-1576.7144
1640;2;2;849.6651;3398.6605;15182.1828;19919.1567;13.9174;2891.4308;12760.739;10931.1635;2;0;21398.9842;-1576.7144
1641;2;1;857.0544;3428.2175;13371.2844;21700.4982;15.2795;3175.0684;13090.9494;11358.9822;1;0;21398.9842;-1576.7144
1642;2;4;782.0544;3128.2175;12356.6014;20140.1811;14.2759;3150.0684;13815.9494;10658.9822;4;0;21398.9842;-1576.7144
1643;3;0;1589.9752;4769.9255;26567.3378;9662.7367;4.8001;2941.7302;13096.661;10544.9421;0;0;21399.2509;-1578.9045
1644;3;0;1551.8242;4655.4725;24569.3015;9150.2261;4.4105;2903.5792;12608.6869;10196.0672;0;0;21397.8666;-1577.891
1645;2;0;707.0544;2828.2175;11266.9185;18654.864;13.3035;2878.5792;12771.3537;10058.4005;0;0;21397.8666;-1577.891
1646;3;0;1592.4514;4777.3543;24568.7563;9278.8894;4.5125;2835.6043;12078.2787;10794.4504;3;0;21396.449;-1576.9166
1647;3;4;1554.4336;4663.3008;22530.9709;8805.7283;4.1899;2911.9462;11581.494;11298.2265;3;4;21395.0702;-1575.9093
1648;3;3;1479.4336;4438.3008;20861.9715;7824.7277;3.6669;2867.6142;11405.2213;11435.4978;3;3;21394.052;-1576.9625
1649;2;3;854.2766;3417.1066;13563.7928;23894.1006;17.8254;3063.7688;11858.275;11827.9562;3;5;21394.052;-1576.9625
1650;3;5;1582.9422;4748.8267;19720.7542;8905.4191;3.7742;2988.7688;11242.815;11560.0829;5;5;21393.0362;-1578.0132
1651;3;5;1507.9422;4523.8267;17976.7548;7999.4185;3.317;2913.7688;11061.4818;10858.0827;5;5;21392.0229;-1579.0614
1652;3;5;1432.9422;4298.8267;16157.7554;7168.4179;2.9014;2910.4106;10870.7174;11052.2054;5;5;21391.012;-1580.1071
1653;2;5;828.9417;3315.7669;16019.2048;21540.0283;16.0349;2848.6074;10953.9321;11030.7938;5;5;21391.012;-1580.1071
1654;2;1;864.5129;3458.0518;14669.6226;22997.3257;16.3167;2935.4645;11302.5604;11553.6418;1;5;21391.012;-1580.1071
1655;3;5;1491.0878;4473.2635;18000.9144;7775.822;3.3371;3040.4717;11545.7559;11205.4391;2;5;21389.443;-1584.1147
1656;2;2;779.4383;3117.7533;16835.6672;20921.5795;15.3061;2987.1135;11927.4674;10877.0857;2;2;21389.443;-1584.1147
1657;3;2;1576.1625;4728.4874;16463.6955;9307.8171;3.6752;2912.1135;11308.8585;10612.3613;0;2;21390.0385;-1583.5509
1658;2;0;882.4583;3529.8332;16428.8245;21166.3423;14.5704;2887.7989;11677.3629;11143.1715;0;3;21390.0385;-1583.5509
1659;3;3;1576.1625;4728.4874;16223.2448;9548.2678;3.9663;2812.7989;11058.754;10878.4471;3;3;21390.6326;-1582.9885
1660;2;3;815.4535;3261.8141;19065.9001;21172.2858;15.5625;2966.4538;12390.6985;11309.5143;3;3;21390.6326;-1582.9885
1661;2;2;854.5886;3418.3544;17509.6425;22822.0031;15.9788;3235.0759;12735.6581;11737.5993;2;3;21390.6326;-1582.9885
1662;3;3;1600.4606;4801.3819;18082.5581;10241.06;4.294;3045.4892;11921.2606;11699.9169;2;3;21390.7261;-1585.3218
1663;2;2;817.434;3269.7359;15899.6537;21955.6104;15.2291;3033.1043;12190.6691;11442.8933;2;1;21390.7261;-1585.3218
1664;2;1;778.8385;3115.354;14272.6819;21111.9641;14.5109;3020.2391;12550.8935;11095.534;1;1;21390.7261;-1585.3218
1665;2;4;746.2547;2985.0187;12420.6292;20469.3521;13.9137;3009.3779;12855.0091;10802.2797;4;1;21390.7261;-1585.3218
1666;2;4;854.6009;3418.4037;11778.0397;20928.5566;13.3716;2985.3209;13565.2252;10991.1205;4;1;21390.7261;-1585.3218
